Special_Education,Fine_Motor_Skill,Reading_Score,Math_Score,Attention_level,Problem_Solving,SadLonely,Externalizing,Internalizing,Gender,White,SES
1.0,5.0,51.48,54.25,2.0,2.0,2.0,1.2,2.0,1.0,1.0,-0.5
0.0,6.0,88.66,77.31,2.0,2.0,1.75,1.2,1.25,1.0,2.0,-0.28
0.0,7.0,69.79,56.6,2.0,2.0,2.0,2.0,1.25,1.0,2.0,-0.3
0.0,1.0,57.65,23.05,2.0,2.0,2.25,1.0,1.5,1.0,2.0,-0.67
0.0,7.0,62.73,55.62,3.0,2.0,1.75,2.2,1.75,1.0,2.0,-0.83
0.0,8.0,66.34,52.75,2.0,2.0,1.25,1.0,2.0,2.0,1.0,0.45
0.0,6.0,67.13,59.98,2.0,2.0,1.75,2.2,2.25,1.0,1.0,-0.45
0.0,7.0,58.52,53.15,2.0,1.0,1.5,1.8,2.0,2.0,1.0,-0.2
0.0,8.0,73.08,46.95,2.0,3.0,2.0,1.4,2.0,1.0,2.0,-0.15
0.0,9.0,64.89,55.05,2.0,1.0,1.5,1.8,1.25,2.0,2.0,-2.46
0.0,6.0,55.12,65.43,2.0,2.0,1.5,3.0,2.25,1.0,2.0,-0.04
0.0,5.0,88.96,54.68,2.0,1.0,1.5,1.2,2.0,2.0,2.0,-0.37
0.0,7.0,75.13,58.24,2.0,1.0,2.25,2.0,2.0,2.0,1.0,0.71
0.0,8.0,66.55,48.72,2.0,2.0,2.0,1.2,1.75,1.0,2.0,-0.22
0.0,7.0,70.01,54.05,2.0,3.0,2.0,2.0,1.5,1.0,2.0,-0.78
0.0,9.0,58.26,63.39,2.0,2.0,2.0,1.25,2.33,2.0,1.0,-0.51
0.0,9.0,106.11,58.6,2.0,2.0,1.25,1.6,1.0,2.0,2.0,-0.61
0.0,4.0,70.38,62.15,2.0,3.0,2.0,1.6,1.5,1.0,2.0,-0.85
0.0,3.0,62.47,44.48,3.0,3.0,2.25,2.0,1.75,2.0,1.0,-0.56
0.0,6.0,46.7,48.33,2.0,2.0,1.0,1.8,1.5,2.0,2.0,-0.51
0.0,7.0,66.37,64.53,2.0,2.0,1.5,1.6,1.25,1.0,1.0,0.63
0.0,2.0,88.29,77.95,1.0,3.0,1.75,1.4,1.25,2.0,1.0,-1.23
1.0,4.0,58.68,44.11,2.0,2.0,1.0,1.2,1.25,1.0,2.0,-0.43
0.0,8.0,66.03,65.38,3.0,3.0,2.25,2.2,1.25,2.0,2.0,-0.27
0.0,8.0,74.0,56.83,3.0,2.0,2.0,2.4,1.25,1.0,2.0,-0.22
0.0,8.0,60.53,37.94,2.0,3.0,2.5,1.6,1.0,1.0,2.0,-0.39
0.0,7.0,63.36,44.98,2.0,3.0,1.5,2.4,1.75,1.0,2.0,-0.83
0.0,3.0,69.39,57.91,3.0,2.0,1.75,3.0,1.75,1.0,2.0,-0.52
0.0,9.0,65.42,50.91,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.84
0.0,4.0,68.08,51.36,2.0,2.0,2.25,1.8,1.25,2.0,2.0,0.74
0.0,3.0,63.17,65.94,2.0,2.0,1.25,2.0,1.75,1.0,2.0,-0.09
0.0,6.0,59.78,53.6,2.0,2.0,1.25,1.8,1.5,1.0,2.0,-0.53
0.0,8.0,88.86,88.8,2.0,2.0,1.75,1.2,1.0,1.0,2.0,-0.35
0.0,6.0,62.09,55.39,2.0,2.0,2.25,2.6,1.75,2.0,2.0,-0.15
0.0,7.0,60.98,48.88,2.0,2.0,1.5,2.0,2.25,1.0,1.0,0.85
0.0,7.0,59.32,39.42,2.0,1.0,1.5,1.2,1.5,2.0,1.0,-0.23
0.0,5.0,76.78,55.77,2.0,2.0,1.75,1.8,2.0,2.0,2.0,-0.54
0.0,8.0,74.98,45.12,2.0,1.0,1.75,1.4,2.0,2.0,2.0,-0.05
0.0,5.0,52.56,55.72,2.0,2.0,1.5,1.6,1.5,2.0,2.0,-0.45
0.0,8.0,72.18,54.17,2.0,2.0,1.75,1.6,1.25,2.0,2.0,1.11
1.0,4.0,50.87,28.51,2.0,2.0,2.0,2.5,1.25,2.0,2.0,-0.52
0.0,5.0,64.73,44.97,1.0,3.0,2.5,1.2,1.5,2.0,2.0,-0.35
1.0,5.0,64.36,48.89,3.0,3.0,2.25,1.8,1.5,1.0,2.0,-0.66
0.0,4.0,66.22,60.99,2.0,2.0,2.0,1.6,1.5,1.0,1.0,-0.33
0.0,9.0,64.4,47.8,2.0,2.0,1.75,1.0,1.75,2.0,2.0,-0.53
0.0,4.0,51.73,33.73,3.0,2.0,2.0,1.0,2.0,2.0,2.0,-0.57
0.0,7.0,69.01,38.12,2.0,2.0,2.0,1.2,2.0,2.0,2.0,-0.61
0.0,7.0,67.57,47.7,1.0,1.0,2.0,1.8,2.0,2.0,2.0,0.11
0.0,4.0,62.48,41.15,2.0,2.0,1.25,1.0,1.0,1.0,1.0,-0.22
0.0,9.0,102.62,54.71,2.0,2.0,1.5,1.6,1.0,2.0,2.0,-0.49
0.0,4.0,52.89,40.68,2.0,3.0,2.0,1.8,1.5,2.0,2.0,-0.44
0.0,5.0,96.91,56.95,3.0,2.0,2.0,1.2,1.25,2.0,2.0,-0.25
0.0,7.0,83.65,73.53,3.0,3.0,1.5,1.0,1.25,1.0,2.0,0.0
0.0,5.0,91.05,55.02,2.0,2.0,1.67,1.8,1.25,1.0,2.0,-0.19
0.0,6.0,72.82,73.76,2.0,2.0,2.0,1.0,1.25,1.0,2.0,-0.49
0.0,8.0,81.86,66.61,1.0,1.0,1.5,1.2,1.0,2.0,2.0,0.02
0.0,9.0,75.58,51.54,1.0,2.0,1.25,3.0,2.0,1.0,2.0,-0.24
0.0,8.0,62.8,35.53,3.0,2.0,1.75,1.0,1.5,1.0,2.0,-0.7
0.0,8.0,58.94,43.18,2.0,2.0,1.5,1.2,1.25,1.0,2.0,0.24
0.0,8.0,70.25,46.27,1.0,1.0,1.75,1.0,2.0,1.0,2.0,-0.75
0.0,4.0,82.81,41.13,2.0,2.0,1.75,1.4,1.25,1.0,2.0,0.14
0.0,6.0,76.01,37.82,2.0,3.0,3.75,1.6,2.0,2.0,1.0,-0.48
0.0,9.0,82.04,71.18,3.0,1.0,1.5,2.0,1.0,1.0,2.0,-0.06
0.0,6.0,82.37,69.29,1.0,1.0,1.5,1.0,1.25,2.0,1.0,-0.58
0.0,9.0,66.34,92.84,2.0,1.0,1.25,2.0,1.0,1.0,1.0,0.53
0.0,7.0,61.64,49.8,2.0,2.0,1.5,1.8,2.25,1.0,1.0,0.09
0.0,7.0,102.65,65.26,2.0,2.0,1.5,1.6,1.25,2.0,2.0,0.67
0.0,4.0,124.39,75.65,2.0,1.0,1.5,2.8,1.25,2.0,2.0,1.42
0.0,5.0,52.73,40.67,2.0,2.0,2.0,1.6,1.0,1.0,2.0,-0.45
0.0,5.0,45.43,24.42,2.0,2.0,2.0,2.4,1.75,1.0,2.0,-0.51
0.0,5.0,88.47,59.62,2.0,2.0,1.75,1.2,1.25,1.0,2.0,0.31
0.0,1.0,45.99,46.06,2.0,2.0,1.5,2.2,2.0,1.0,2.0,-0.33
0.0,5.0,63.37,55.09,2.0,2.0,2.0,2.2,2.0,1.0,2.0,-0.36
0.0,7.0,66.73,45.51,1.0,2.0,1.0,1.4,1.5,2.0,1.0,-0.07
0.0,7.0,106.23,51.79,1.0,1.0,1.75,2.0,1.0,2.0,2.0,-0.13
0.0,4.0,66.68,45.2,3.0,2.0,1.75,1.0,3.0,2.0,2.0,-0.77
0.0,6.0,100.77,75.51,1.0,2.0,2.0,1.0,1.25,1.0,2.0,0.94
0.0,7.0,101.31,51.29,1.0,1.0,2.0,1.2,1.25,2.0,2.0,-0.04
0.0,6.0,69.26,68.25,2.0,2.0,1.75,1.2,1.5,2.0,2.0,-0.06
0.0,3.0,75.64,66.17,3.0,1.0,1.75,1.4,2.25,1.0,1.0,1.39
0.0,9.0,154.24,87.05,2.0,1.0,1.0,1.8,1.25,2.0,1.0,1.87
0.0,9.0,100.36,94.5,1.0,2.0,1.25,1.0,1.25,1.0,1.0,0.24
0.0,9.0,92.21,71.28,2.0,1.0,1.25,1.4,1.5,2.0,1.0,0.56
0.0,7.0,89.18,65.12,2.0,1.0,1.25,1.2,1.25,1.0,1.0,-0.2
1.0,8.0,74.41,67.17,2.0,1.0,2.0,1.8,1.5,2.0,1.0,-0.07
0.0,6.0,122.73,90.01,1.0,1.0,1.0,2.6,1.25,1.0,1.0,0.12
0.0,8.0,93.63,75.33,2.0,1.0,1.25,1.0,1.25,1.0,1.0,0.35
0.0,4.0,67.82,55.38,2.0,2.0,1.5,1.0,1.25,1.0,1.0,0.16
0.0,8.0,74.93,45.41,1.0,2.0,1.25,1.6,1.75,2.0,1.0,0.29
0.0,4.0,68.02,47.36,2.0,2.0,1.5,1.0,1.25,2.0,1.0,0.04
0.0,6.0,118.2,80.68,2.0,1.0,1.25,1.0,1.25,1.0,1.0,-0.32
0.0,6.0,106.67,87.58,2.0,2.0,1.25,2.0,1.5,1.0,1.0,-0.26
0.0,8.0,50.76,54.83,2.0,2.0,1.5,3.0,2.75,1.0,1.0,-0.03
0.0,6.0,124.78,97.01,1.0,1.0,1.25,1.4,2.25,1.0,1.0,-0.35
0.0,8.0,65.82,67.4,3.0,2.0,2.0,1.0,1.75,2.0,1.0,0.4
0.0,8.0,109.15,98.82,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.44
0.0,2.0,66.7,46.07,2.0,2.0,2.25,2.2,1.0,2.0,1.0,-0.33
0.0,9.0,142.09,93.94,1.0,1.0,1.25,2.0,1.5,1.0,1.0,1.83
0.0,7.0,65.82,51.97,2.0,1.0,2.25,1.0,1.5,2.0,1.0,-0.15
0.0,6.0,95.43,63.16,1.0,2.0,1.25,1.0,1.5,2.0,1.0,0.07
0.0,5.0,167.58,78.36,1.0,1.0,2.25,2.0,2.25,1.0,1.0,2.07
0.0,6.0,58.34,63.69,2.0,1.0,1.0,2.2,2.0,1.0,1.0,0.97
0.0,6.0,79.43,73.56,2.0,2.0,1.25,1.8,1.25,2.0,1.0,2.34
0.0,5.0,93.69,39.59,2.0,1.0,1.75,1.8,1.0,2.0,1.0,0.75
0.0,9.0,73.55,55.43,2.0,2.0,1.75,1.0,1.25,2.0,1.0,0.46
0.0,8.0,65.45,74.5,2.0,1.0,2.0,1.2,1.0,2.0,2.0,0.6
0.0,7.0,129.55,71.59,2.0,2.0,1.75,1.4,1.0,2.0,1.0,1.23
0.0,5.0,48.41,43.96,2.0,1.0,1.75,2.6,2.0,2.0,1.0,0.26
0.0,5.0,51.6,63.11,3.0,2.0,1.5,1.2,1.25,1.0,1.0,0.11
0.0,6.0,60.23,67.11,2.0,2.0,1.25,1.6,1.25,1.0,1.0,0.03
0.0,7.0,56.33,54.81,2.0,2.0,1.25,1.0,1.5,2.0,1.0,0.05
0.0,4.0,51.28,37.98,1.0,2.0,2.0,1.0,1.25,2.0,1.0,1.51
0.0,1.0,57.91,48.31,1.0,2.0,1.25,1.0,1.5,1.0,1.0,0.4
0.0,4.0,61.62,43.41,1.0,1.0,1.25,1.0,1.0,2.0,1.0,0.66
0.0,6.0,90.0,56.68,3.0,3.0,2.75,1.4,2.0,2.0,2.0,-0.09
0.0,5.0,40.49,34.46,2.0,2.0,1.5,3.2,1.75,1.0,1.0,-0.34
0.0,9.0,77.08,94.69,2.0,2.0,1.25,1.4,1.0,1.0,1.0,0.95
0.0,7.0,143.87,113.65,3.0,1.0,1.25,1.8,1.0,1.0,1.0,2.09
0.0,8.0,79.6,60.2,1.0,2.0,1.25,1.2,1.75,2.0,1.0,1.21
0.0,6.0,59.12,58.85,1.0,1.0,1.5,1.0,1.0,2.0,1.0,0.59
0.0,7.0,104.63,112.16,2.0,1.0,1.5,1.6,1.0,1.0,1.0,0.76
0.0,9.0,89.37,112.82,2.0,2.0,1.25,1.0,1.25,1.0,1.0,0.76
1.0,6.0,62.09,66.3,1.0,1.0,1.0,1.4,1.5,1.0,1.0,1.11
0.0,4.0,105.99,71.26,2.0,2.0,1.5,1.4,1.25,1.0,1.0,1.51
0.0,9.0,85.84,46.28,2.0,2.0,1.0,1.2,1.5,2.0,1.0,-0.01
0.0,8.0,142.74,81.84,1.0,1.0,1.5,1.2,1.0,2.0,1.0,1.77
0.0,3.0,60.02,38.57,1.0,2.0,1.75,1.2,1.5,2.0,1.0,0.39
0.0,5.0,46.51,41.38,2.0,2.0,1.75,1.8,1.0,2.0,1.0,1.04
0.0,4.0,49.86,37.55,1.0,2.0,1.75,1.2,1.25,2.0,1.0,1.0
0.0,5.0,86.94,54.85,2.0,1.0,1.25,1.0,1.0,2.0,1.0,1.55
0.0,6.0,48.45,74.65,2.0,1.0,1.5,1.8,1.75,1.0,1.0,0.46
0.0,6.0,51.65,47.49,2.0,3.0,1.75,2.6,2.5,1.0,1.0,0.66
0.0,5.0,55.14,46.11,2.0,1.0,1.5,1.0,1.25,2.0,1.0,1.06
0.0,4.0,51.33,59.71,2.0,2.0,1.0,1.4,1.5,2.0,1.0,0.23
0.0,7.0,63.86,56.07,2.0,1.0,1.0,1.2,1.5,2.0,1.0,1.49
0.0,7.0,88.92,102.71,1.0,2.0,1.0,1.0,1.5,1.0,1.0,0.97
0.0,6.0,49.63,48.9,2.0,2.0,1.25,2.2,1.0,1.0,1.0,1.13
0.0,5.0,101.06,73.93,3.0,2.0,1.25,1.6,1.25,1.0,1.0,0.63
0.0,5.0,98.56,64.09,2.0,2.0,1.25,2.0,1.25,1.0,2.0,1.34
0.0,6.0,96.36,78.14,2.0,1.0,1.5,1.0,1.25,1.0,1.0,0.71
0.0,2.0,68.5,54.6,2.0,1.0,1.75,1.8,1.0,2.0,1.0,1.48
0.0,6.0,127.98,74.9,2.0,1.0,2.0,2.0,1.25,1.0,1.0,1.39
0.0,5.0,87.28,66.55,2.0,2.0,1.5,1.6,1.25,2.0,1.0,0.75
0.0,6.0,90.49,60.0,2.0,2.0,1.0,1.4,1.0,2.0,1.0,1.12
0.0,7.0,149.45,93.2,2.0,1.0,1.75,1.4,1.75,2.0,1.0,1.47
0.0,9.0,127.72,124.57,2.0,1.0,2.0,1.2,1.5,1.0,1.0,1.12
0.0,7.0,130.32,88.28,2.0,1.0,1.5,1.2,1.0,1.0,1.0,1.36
0.0,8.0,62.04,85.15,2.0,1.0,1.75,1.6,1.0,1.0,1.0,1.75
0.0,8.0,99.66,81.11,3.0,3.0,1.75,1.8,1.25,1.0,2.0,0.47
0.0,7.0,87.19,104.95,3.0,1.0,1.25,2.0,2.0,2.0,1.0,1.08
0.0,8.0,87.29,92.44,2.0,2.0,1.5,1.2,1.5,2.0,1.0,1.42
0.0,9.0,82.3,75.18,1.0,2.0,1.75,1.0,1.0,2.0,1.0,1.58
0.0,7.0,108.28,70.64,1.0,2.0,1.5,1.2,1.75,2.0,1.0,1.09
0.0,6.0,85.72,78.41,2.0,2.0,1.25,1.2,1.0,2.0,1.0,1.21
0.0,5.0,174.06,92.83,1.0,1.0,1.25,2.4,1.25,2.0,1.0,0.94
0.0,9.0,107.12,73.43,2.0,1.0,1.75,1.4,1.0,2.0,1.0,0.8
0.0,8.0,122.88,100.84,1.0,1.0,1.0,1.2,1.0,1.0,1.0,2.22
0.0,6.0,58.9,106.01,2.0,2.0,1.25,1.4,1.25,1.0,1.0,1.06
0.0,6.0,107.45,98.96,2.0,2.0,1.75,1.0,1.25,2.0,1.0,1.38
0.0,7.0,76.62,79.11,2.0,1.0,1.0,3.2,2.0,2.0,1.0,1.13
0.0,6.0,88.52,67.72,2.0,2.0,1.75,1.0,1.0,2.0,2.0,0.03
0.0,8.0,124.76,79.76,1.0,1.0,1.5,1.0,1.5,2.0,1.0,-0.3
0.0,8.0,158.72,106.94,1.0,1.0,1.5,1.5,1.25,1.0,1.0,0.26
0.0,6.0,113.77,72.96,2.0,2.0,1.25,1.4,1.25,1.0,1.0,-0.51
0.0,5.0,123.98,67.51,2.0,2.0,1.5,1.4,1.25,2.0,1.0,0.4
0.0,8.0,142.17,76.72,2.0,2.0,1.25,1.6,2.0,2.0,1.0,0.22
0.0,7.0,124.24,109.71,3.0,1.0,2.0,1.6,1.25,1.0,1.0,0.17
0.0,6.0,65.65,52.32,2.0,2.0,1.5,1.8,1.25,1.0,1.0,-0.16
0.0,7.0,105.98,63.55,2.0,2.0,1.75,1.2,1.75,1.0,1.0,0.22
0.0,7.0,113.6,65.81,2.0,2.0,1.0,1.4,1.25,2.0,1.0,0.7
0.0,6.0,106.03,72.37,1.0,1.0,1.0,1.8,1.25,1.0,1.0,1.96
0.0,9.0,124.27,75.56,1.0,1.0,1.0,1.2,1.25,2.0,2.0,0.67
0.0,9.0,58.32,92.65,1.0,2.0,1.25,1.4,1.75,1.0,1.0,2.5
0.0,3.0,117.06,56.75,2.0,1.0,1.25,1.8,1.5,2.0,2.0,0.52
0.0,7.0,122.29,84.41,1.0,1.0,1.25,1.8,2.0,2.0,2.0,0.07
0.0,7.0,93.14,63.28,2.0,2.0,1.5,1.0,1.5,2.0,2.0,1.44
1.0,7.0,44.53,40.84,2.0,2.0,1.0,1.8,2.25,1.0,2.0,0.68
0.0,7.0,74.72,46.9,2.0,2.0,1.75,1.6,2.0,1.0,2.0,1.08
1.0,3.0,34.06,32.34,3.0,2.0,1.25,3.4,1.75,1.0,2.0,0.56
0.0,5.0,104.31,51.81,2.0,1.0,1.25,1.2,1.0,2.0,2.0,0.75
0.0,4.0,57.81,43.9,2.0,2.0,2.25,1.6,1.25,2.0,2.0,0.73
0.0,7.0,123.39,59.24,2.0,2.0,1.75,1.6,2.0,2.0,2.0,0.43
0.0,5.0,86.03,81.68,2.0,2.0,1.25,2.0,1.0,1.0,2.0,0.42
0.0,4.0,65.65,35.33,2.0,1.0,1.25,1.8,2.25,2.0,2.0,-0.42
0.0,4.0,105.28,60.64,2.0,2.0,1.5,1.4,1.0,1.0,2.0,-0.63
0.0,7.0,84.84,55.23,1.0,1.0,1.25,1.2,1.0,2.0,2.0,0.61
0.0,8.0,60.8,48.92,2.0,2.0,1.5,2.0,2.0,1.0,2.0,0.93
0.0,7.0,60.61,51.4,2.0,1.0,1.25,2.0,2.0,2.0,1.0,-0.21
0.0,5.0,45.73,33.0,2.0,2.0,1.75,2.0,1.75,2.0,2.0,0.01
0.0,9.0,71.96,68.19,2.0,1.0,1.5,2.0,1.75,1.0,1.0,1.96
0.0,7.0,103.02,72.62,1.0,2.0,2.25,3.0,1.5,1.0,2.0,-0.4
0.0,6.0,43.0,45.42,1.0,1.0,1.75,1.8,1.0,1.0,1.0,1.87
0.0,6.0,105.99,56.76,1.0,1.0,1.5,1.8,1.25,2.0,1.0,0.77
0.0,9.0,102.17,57.68,2.0,1.0,1.5,2.0,2.5,2.0,1.0,1.6
0.0,5.0,70.72,50.66,2.0,2.0,1.75,2.0,1.5,2.0,1.0,-0.52
0.0,6.0,58.07,47.82,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.95
0.0,9.0,74.94,64.79,1.0,1.0,1.25,1.2,1.5,2.0,1.0,-0.23
0.0,7.0,100.58,76.01,2.0,1.0,1.25,2.2,1.25,1.0,1.0,0.38
0.0,8.0,32.28,37.97,2.0,2.0,1.5,2.6,2.0,1.0,2.0,1.71
0.0,8.0,108.97,95.1,1.0,1.0,1.25,1.0,1.0,1.0,1.0,1.13
0.0,6.0,65.74,55.16,2.0,2.0,1.75,1.4,1.25,2.0,2.0,1.68
0.0,7.0,69.23,55.71,2.0,2.0,2.0,1.75,1.25,2.0,1.0,1.45
0.0,6.0,68.02,78.73,2.0,1.0,2.25,2.0,2.75,2.0,1.0,1.29
0.0,7.0,124.12,67.44,2.0,1.0,1.25,1.0,1.0,2.0,1.0,0.95
0.0,8.0,119.64,97.36,2.0,1.0,1.75,1.4,2.5,2.0,1.0,0.54
0.0,8.0,65.87,68.85,1.0,1.0,1.5,1.8,2.5,1.0,1.0,0.42
0.0,4.0,104.38,106.2,2.0,2.0,1.75,1.4,1.75,1.0,1.0,0.81
0.0,7.0,105.67,65.34,2.0,1.0,1.5,2.2,2.0,1.0,1.0,1.82
0.0,9.0,82.6,60.45,3.0,3.0,2.5,3.0,2.25,1.0,1.0,0.71
0.0,4.0,52.56,45.51,2.0,2.0,1.25,1.4,1.25,2.0,1.0,-0.86
0.0,3.0,65.51,61.5,1.0,1.0,2.0,3.4,2.0,1.0,1.0,0.91
0.0,7.0,62.41,57.28,2.0,2.0,1.75,3.6,2.25,1.0,2.0,-0.04
0.0,9.0,75.39,52.31,2.0,1.0,1.25,2.0,2.0,2.0,2.0,-0.14
0.0,7.0,88.14,60.82,3.0,2.0,1.5,1.0,1.5,2.0,1.0,0.24
0.0,1.0,81.57,53.66,1.0,2.0,1.5,1.0,1.5,2.0,1.0,-0.17
0.0,5.0,54.58,32.48,2.0,2.0,1.5,1.0,2.0,2.0,1.0,-0.09
1.0,5.0,54.4,59.81,2.0,2.0,1.25,1.75,3.0,1.0,1.0,0.39
0.0,7.0,104.82,63.69,2.0,1.0,1.0,1.2,1.0,1.0,1.0,0.21
0.0,2.0,55.16,41.32,3.0,2.0,1.5,2.0,1.75,1.0,1.0,-0.4
0.0,4.0,42.02,57.24,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.26
0.0,8.0,42.66,55.73,2.0,1.0,1.5,1.0,1.0,1.0,1.0,-0.32
1.0,6.0,58.71,38.46,3.0,3.0,1.25,2.0,2.25,1.0,1.0,-0.32
0.0,5.0,69.05,87.19,2.0,1.0,1.75,1.4,1.0,1.0,1.0,-0.46
0.0,7.0,107.38,69.81,2.0,1.0,1.25,1.4,2.0,1.0,1.0,-0.52
0.0,5.0,58.42,26.75,2.0,2.0,1.5,1.6,1.0,2.0,1.0,-0.06
0.0,4.0,57.85,39.54,2.0,2.0,1.25,1.0,1.5,2.0,1.0,0.32
0.0,7.0,67.86,44.83,2.0,2.0,1.25,1.2,2.25,2.0,1.0,-0.43
0.0,7.0,52.1,27.52,2.0,2.0,1.5,1.0,1.75,2.0,1.0,-0.28
0.0,3.0,51.28,32.99,3.0,3.0,1.75,1.8,1.25,2.0,1.0,-0.22
1.0,3.0,51.81,55.55,3.0,2.0,1.75,2.2,1.0,1.0,1.0,0.39
0.0,5.0,78.71,63.05,1.0,2.0,1.25,1.0,1.5,2.0,1.0,-0.12
0.0,9.0,68.45,70.34,1.0,2.0,2.0,1.4,1.25,2.0,1.0,2.55
0.0,5.0,75.29,63.75,2.0,2.0,1.25,1.6,1.25,2.0,1.0,-0.08
0.0,4.0,74.14,61.16,2.0,1.0,1.75,1.4,2.25,2.0,1.0,-0.12
0.0,8.0,56.73,57.77,2.0,2.0,1.0,2.0,1.75,2.0,1.0,1.46
0.0,7.0,67.29,68.08,2.0,2.0,1.25,2.0,1.5,1.0,1.0,0.06
0.0,9.0,64.57,67.24,1.0,1.0,1.5,1.0,2.0,1.0,1.0,-0.3
0.0,7.0,67.35,90.76,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.09
0.0,4.0,56.8,63.64,2.0,2.0,1.25,2.0,1.75,1.0,1.0,1.26
0.0,8.0,63.5,57.38,2.0,2.0,1.25,1.4,1.5,2.0,1.0,1.05
0.0,7.0,57.47,63.21,2.0,2.0,1.5,2.0,1.75,1.0,1.0,-0.16
0.0,9.0,75.98,90.92,2.0,2.0,2.0,1.8,1.5,2.0,1.0,-0.24
0.0,6.0,65.18,52.77,2.0,2.0,1.75,1.8,2.5,2.0,1.0,0.1
0.0,5.0,108.79,83.29,1.0,1.0,1.5,2.0,1.75,1.0,1.0,1.02
0.0,8.0,65.12,70.51,2.0,2.0,1.25,1.6,1.25,2.0,1.0,0.34
0.0,9.0,79.8,76.89,2.0,1.0,1.75,2.0,1.5,1.0,1.0,-0.23
0.0,8.0,88.98,62.05,1.0,2.0,1.25,1.0,1.25,2.0,1.0,1.99
0.0,9.0,105.25,87.04,1.0,1.0,1.5,1.2,1.0,2.0,1.0,0.64
0.0,5.0,77.2,54.9,2.0,2.0,1.0,2.0,1.5,2.0,1.0,0.2
0.0,8.0,97.15,83.95,2.0,1.0,1.5,2.0,1.5,1.0,1.0,0.58
0.0,5.0,37.06,42.12,2.0,1.0,1.25,1.6,1.0,1.0,1.0,-0.11
0.0,3.0,60.46,42.28,1.0,1.0,1.5,1.2,1.25,1.0,1.0,-0.17
0.0,4.0,49.31,53.72,2.0,2.0,1.25,1.2,1.0,2.0,1.0,0.72
0.0,6.0,89.58,53.6,2.0,2.0,1.25,2.0,1.33,1.0,1.0,-0.59
0.0,8.0,87.31,57.35,2.0,2.0,1.5,2.2,1.25,1.0,1.0,0.21
0.0,5.0,64.47,42.75,1.0,2.0,1.5,2.2,2.25,2.0,1.0,-0.48
0.0,6.0,69.08,50.1,2.0,2.0,1.25,1.8,1.25,2.0,1.0,-0.59
0.0,6.0,56.84,68.46,2.0,2.0,1.0,2.2,1.25,1.0,1.0,-0.59
1.0,5.0,51.4,46.71,3.0,3.0,2.25,3.2,2.67,1.0,1.0,0.03
0.0,3.0,103.53,40.14,2.0,1.0,2.0,2.75,1.33,2.0,1.0,0.09
0.0,8.0,81.01,53.48,1.0,2.0,1.75,1.0,1.25,2.0,1.0,-0.3
0.0,7.0,77.55,36.01,2.0,2.0,1.75,2.2,1.25,2.0,1.0,1.0
0.0,7.0,59.83,54.19,2.0,2.0,1.0,2.2,1.25,2.0,1.0,0.9
0.0,5.0,72.04,58.94,3.0,3.0,2.0,1.0,2.0,2.0,1.0,-0.58
0.0,7.0,77.93,59.63,2.0,2.0,2.0,2.4,1.25,2.0,1.0,-0.06
0.0,8.0,64.66,51.55,2.0,2.0,1.5,2.2,1.25,2.0,1.0,-0.4
0.0,5.0,102.73,67.67,2.0,2.0,1.0,1.4,1.25,2.0,1.0,-0.5
0.0,9.0,74.0,63.47,2.0,2.0,1.5,2.2,1.25,1.0,1.0,-0.12
0.0,7.0,47.71,53.42,2.0,4.0,2.0,2.0,1.5,2.0,1.0,-0.57
0.0,5.0,76.15,52.35,2.0,2.0,1.75,2.2,1.25,2.0,1.0,1.06
0.0,7.0,76.19,68.8,1.0,2.0,1.25,2.0,1.5,2.0,1.0,0.06
0.0,6.0,91.07,79.52,2.0,1.0,1.5,2.0,2.0,1.0,1.0,-0.34
0.0,6.0,96.39,63.89,2.0,1.0,1.75,1.4,1.75,1.0,1.0,0.33
0.0,8.0,75.34,60.53,1.0,2.0,2.25,1.2,1.25,2.0,1.0,1.47
0.0,2.0,65.8,40.94,3.0,2.0,1.5,2.6,1.75,1.0,1.0,-0.44
0.0,3.0,104.72,80.56,1.0,2.0,2.5,1.2,1.75,2.0,1.0,-0.1
0.0,9.0,148.62,90.76,2.0,1.0,2.0,1.0,1.25,1.0,1.0,0.73
0.0,7.0,88.47,65.01,1.0,2.0,1.75,2.0,1.25,1.0,2.0,0.85
0.0,7.0,124.56,56.03,1.0,1.0,1.75,1.2,1.25,2.0,1.0,0.24
0.0,3.0,66.41,54.36,2.0,3.0,1.5,1.0,1.25,2.0,1.0,0.29
1.0,6.0,53.58,69.84,3.0,2.0,2.25,1.0,4.0,1.0,1.0,1.24
0.0,7.0,122.76,99.65,1.0,1.0,2.0,1.6,1.25,1.0,1.0,0.98
0.0,4.0,66.82,59.32,1.0,2.0,1.25,1.6,1.75,2.0,1.0,1.12
0.0,6.0,90.44,76.01,2.0,2.0,1.5,1.0,1.0,1.0,1.0,0.72
0.0,8.0,66.04,74.05,2.0,1.0,1.25,1.0,1.75,2.0,1.0,0.19
0.0,7.0,76.57,59.34,2.0,2.0,1.25,1.6,1.75,1.0,1.0,0.97
1.0,5.0,61.53,65.7,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.56
